61;00:21:15;00:42:18;01:03:11;01:30
62;00:21:09;00:42:07;01:02:59;01:30
63;00:20:35;00:41:49;01:02:53;01:30
64;00:20:40;00:41:14;01:02:02;01:29
65;00:20:25;00:41:29;01:02:39;01:30
66;00:21:15;00:42:19;01:03:01;01:30
67;00:20:44;00:41:43;01:02:36;01:30
68;00:20:02;00:40:56;01:02:20;01:31
69;00:20:35;00:42:06;01:03:00;01:31
70;00:20:11;00:40:55;01:02:18;01:31
72;00:21:22;00:42:43;01:04:09;01:31
73;00:20:54;00:42:03;01:03:21;01:31
74;00:21:09;00:42:11;01:03:31;01:31
75;00:21:11;00:42:13;01:03:35;01:31
76;00:20:55;00:42:08;01:03:13;01:32
77;00:20:32;00:41:24;01:02:42;01:32
78;00:20:45;00:42:03;01:03:30;01:32
79;00:20:52;00:42:06;01:02:59;01:32
80;00:21:38;00:43:25;01:04:56;01:32
81;00:20:54;00:42:15;01:04:05;01:32
82;00:20:24;00:42:07;01:03:57;01:32
83;00:21:03;00:42:03;01:03:11;01:32
84;00:19:31;00:40:46;01:02:47;01:32
85;00:21:54;00:43:49;01:05:05;01:32
86;00:20:37;00:42:15;01:03:58;01:32
87;00:19:42;00:40:57;01:02:55;01:32
88;00:21:21;00:42:32;01:04:00;01:32
89;00:21:16;00:42:31;01:04:04;01:33
90;00:20:11;00:41:43;01:04:41;01:33
91;00:21:07;00:42:49;01:04:17;01:32
92;00:21:22;00:42:53;01:04:17;01:33
93;00:21:41;00:43:33;01:05:08;01:33
94;00:20:22;00:42:35;01:05:12;01:33
95;00:19:33;00:40:06;01:01:43;01:33
96;00:20:54;00:42:40;01:04:15;01:33
97;00:21:21;00:42:40;01:04:10;01:33
98;00:21:11;00:42:26;01:05:06;01:33
99;00:21:21;00:43:12;01:04:48;01:32
100;00:21:35;00:43:46;01:05:43;01:34
101;00:21:07;00:42:52;01:04:23;01:34
102;00:21:14;00:42:59;01:04:58;01:34
103;00:22:11;00:44:02;01:05:51;01:34
104;00:21:58;00:43:47;01:05:17;01:34
105;00:21:35;00:43:41;01:05:45;01:34
106;00:21:20;00:42:59;01:05:00;01:34
107;00:21:09;00:42:09;01:04:06;01:34
108;00:20:13;00:40:45;01:01:18;01:28
109;00:22:00;00:44:16;01:05:46;01:34
110;00:21:54;00:43:52;01:05:47;01:34
111;00:21:32;00:43:40;01:05:50;01:34
112;00:21:22;00:42:52;01:04:45;01:34
113;00:21:57;00:44:15;01:06:07;01:34
114;00:22:34;00:44:16;01:05:40;01:34
115;00:21:18;00:42:58;01:04:58;01:34
116;00:21:34;00:43:42;01:05:45;01:34
117;00:22:15;00:44:30;01:06:16;01:34
118;00:22:20;00:44:27;01:06:28;01:34
119;00:21:59;00:44:12;01:06:07;01:35
120;00:23:26;00:45:56;01:07:36;01:34
121;00:22:05;00:44:17;01:06:16;01:35
122;00:21:09;00:43:03;01:05:31;01:35
123;00:21:54;00:44:12;01:06:18;01:35
124;00:21:54;00:44:13;01:06:18;01:35
125;00:23:00;00:44:59;01:06:41;01:35
126;00:22:47;00:45:14;01:06:59;01:35
127;00:21:55;00:44:13;01:06:26;01:35
128;00:21:39;00:44:00;01:06:13;01:35
129;00:21:57;00:44:42;01:07:01;01:35
130;00:21:57;00:44:42;01:07:01;01:35
131;00:22:39;00:45:16;01:07:17;01:35
132;00:21:10;00:43:38;01:06:15;01:35
133;00:21:10;00:43:14;01:05:28;01:35
134;00:22:04;00:44:50;01:07:03;01:35
135;00:21:41;00:43:33;01:05:26;01:35
136;00:23:02;00:45:15;01:07:16;01:35
137;00:22:09;00:44:22;01:06:16;01:35
138;00:21:43;00:43:49;01:06:28;01:35
139;00:21:56;00:44:11;01:06:30;01:35
140;00:22:15;00:44:49;01:07:30;01:36
141;00:22:11;00:44:18;01:06:29;01:35
142;00:21:12;00:43:07;01:05:47;01:36
143;00:21:13;00:43:43;01:06:13;01:36
144;00:22:03;00:44:22;01:06:23;01:35
145;00:21:29;00:43:35;01:06:03;01:36
146;00:21:42;00:43:25;01:05:30;01:36
147;00:22:19;00:44:23;01:06:58;01:36
148;00:22:11;00:44:55;01:07:15;01:36
149;00:21:27;00:43:42;01:06:24;01:36
150;00:21:18;00:43:03;01:06:32;01:36
151;00:22:50;00:45:25;01:07:56;01:36
152;00:20:12;00:41:02;01:03:33;01:36
154;00:23:23;00:46:39;01:09:58;01:36
155;00:24:12;00:46:36;01:08:27;01:36
156;00:22:28;00:45:09;01:07:43;01:37
157;00:23:11;00:45:32;01:07:51;01:37
158;00:22:44;00:45:37;01:08:07;01:36
159;00:22:40;00:45:46;01:08:25;01:36
160;00:22:45;00:45:21;01:07:39;01:36
161;00:21:21;00:43:41;01:06:36;01:37
162;00:22:33;00:44:47;01:07:13;01:37
163;00:21:59;00:44:19;01:06:28;01:37
164;00:22:16;00:44:46;01:07:24;01:37
165;00:23:03;00:46:19;01:09:23;01:37
166;00:22:19;00:45:06;01:08:07;01:37
167;00:21:54;00:44:42;01:07:28;01:37
168;00:21:08;00:43:33;01:06:38;01:37
169;00:22:25;00:45:05;01:07:41;01:37
171;00:22:40;00:45:03;01:07:37;01:37
172;00:22:37;00:45:05;01:07:46;01:37
173;00:23:10;00:46:13;01:08:35;01:38
174;00:21:20;00:43:54;01:07:14;01:38
175;00:23:15;00:46:08;01:08:49;01:38
176;00:22:57;00:45:54;01:08:47;01:38
177;00:22:35;00:45:46;01:08:47;01:38
178;00:21:07;00:42:45;01:05:25;01:38
179;00:21:59;00:44:45;01:07:45;01:37
180;00:22:51;00:45:55;01:08:41;01:38
181;00:21:52;00:45:03;01:07:58;01:38
182;00:22:39;00:45:22;01:07:54;01:37
183;00:21:43;00:44:55;01:08:12;01:38
184;00:23:12;00:46:18;01:08:56;01:38
185;00:22:34;00:45:25;01:08:18;01:38
186;00:22:49;00:45:48;01:08:40;01:38
187;00:23:30;00:46:45;01:09:42;01:38
188;00:21:54;00:44:53;01:08:16;01:38
189;00:22:33;00:45:12;01:08:16;01:38
190;00:23:29;00:46:44;01:09:38;01:38
191;00:23:26;00:46:17;01:08:32;01:37
192;00:21:06;00:43:01;01:06:03;01:39
193;00:22:33;00:45:16;01:08:09;01:38
194;00:22:35;00:45:40;01:08:53;01:38
195;00:21:03;00:43:12;01:06:42;01:39
196;00:22:37;00:45:36;01:08:48;01:39
197;00:22:02;00:45:08;01:08:23;01:39
198;00:23:13;00:46:26;01:09:23;01:38
199;00:21:42;00:43:48;01:06:07;01:39
200;00:22:51;00:45:36;01:08:40;01:39
201;00:22:47;00:46:03;01:09:14;01:39
202;00:23:20;00:46:36;01:09:56;01:39
203;00:22:26;00:45:22;01:08:32;01:39
204;00:24:10;00:47:47;01:10:39;01:39
205;00:24:19;00:46:57;01:09:26;01:38
206;00:23:03;00:46:26;01:09:37;01:39
207;00:22:33;00:45:40;01:09:02;01:39
208;00:21:06;00:42:57;01:06:37;01:40
209;00:23:29;00:46:45;01:10:04;01:39
210;00:23:30;00:46:46;01:10:05;01:39
211;00:23:42;00:46:59;01:10:17;01:40
212;00:25:09;00:47:14;01:09:56;01:40
213;00:22:33;00:45:27;01:08:58;01:40
214;00:23:21;00:46:37;01:09:56;01:39
215;00:22:29;00:46:04;01:09:27;01:40
216;00:23:28;00:46:44;01:10:03;01:40
217;00:23:02;00:46:18;01:09:36;01:39
218;00:23:34;00:46:41;01:09:58;01:40
219;00:22:16;00:45:13;01:08:21;01:39
220;00:23:28;00:46:44;01:10:03;01:40
221;00:23:03;00:46:20;01:09:54;01:40
222;00:22:38;00:45:44;01:08:57;01:40
223;00:22:36;00:45:40;01:08:54;01:40
224;00:22:31;00:46:05;01:09:51;01:40
225;00:23:26;00:46:43;01:10:02;01:40
226;00:23:22;00:46:55;01:09:50;01:40
227;00:23:03;00:46:18;01:09:39;01:40
228;00:23:31;00:46:46;01:09:40;01:40
229;00:23:11;00:46:34;01:09:36;01:40
230;00:23:23;00:46:40;01:10:06;01:40
231;00:22:51;00:46:23;01:09:51;01:40
232;00:22:37;00:45:16;01:08:08;01:40
233;00:23:36;00:46:53;01:10:23;01:40
234;00:22:53;00:45:47;01:08:44;01:39
235;00:23:13;00:46:29;01:09:49;01:40
236;00:23:28;00:46:45;01:10:05;01:40
238;00:24:03;00:47:26;01:10:27;01:40
239;00:24:23;00:48:31;01:11:31;01:40
240;00:23:29;00:46:46;01:10:05;01:40
241;00:23:26;00:46:32;01:09:56;01:40
242;00:25:32;00:49:52;01:13:05;01:40
243;00:23:31;00:46:32;01:09:50;01:39
244;00:23:36;00:47:09;01:10:44;01:41
245;00:23:54;00:47:03;01:10:03;01:40
246;00:23:25;00:46:41;01:10:03;01:41
247;00:23:25;00:46:39;01:10:02;01:41
248;00:23:52;00:46:20;01:09:51;01:39
249;00:23:56;00:47:36;01:10:53;01:40
250;00:22:24;00:45:45;01:09:44;01:41
251;00:24:56;00:49:26;01:12:42;01:40
252;00:23:23;00:46:36;01:10:05;01:40
253;00:21:46;00:45:27;01:09:53;01:41
254;00:23:13;00:46:49;01:10:24;01:41
255;00:23:18;00:46:49;01:10:17;01:42
256;00:22:26;00:46:09;01:09:59;01:41
257;00:23:04;00:46:34;01:09:57;01:41
258;00:23:23;00:47:07;01:10:56;01:41
259;00:23:47;00:47:25;01:10:57;01:41
260;00:22:52;00:46:35;01:10:11;01:41
261;00:23:11;00:46:54;01:10:19;01:42
262;00:24:01;00:48:01;01:11:33;01:42
263;00:23:29;00:46:46;01:10:07;01:42
264;00:22:55;00:46:07;01:09:53;01:42
265;00:22:51;00:45:59;01:09:23;01:41
266;00:23:22;00:46:52;01:10:14;01:41
267;00:21:47;00:45:14;01:09:26;01:42
268;00:24:04;00:47:43;01:11:01;01:42
269;00:23:25;00:47:19;01:10:49;01:41
270;00:23:58;00:48:01;01:12:00;01:42
271;00:23:23;00:46:24;01:10:47;01:42
272;00:23:34;00:48:05;01:12:02;01:42
273;00:22:51;00:45:49;01:09:10;01:42
274;00:24:03;00:48:11;01:11:20;01:42
275;00:23:47;00:47:22;01:11:01;01:42
276;00:23:46;00:46:56;01:11:01;01:42
277;00:23:26;00:47:26;01:11:31;01:43
278;00:23:55;00:47:45;01:12:03;01:42
279;00:23:44;00:47:47;01:11:38;01:42
280;00:25:49;00:50:31;01:13:43;01:41
281;00:25:29;00:50:02;01:13:34;01:43
282;00:24:27;00:48:32;01:11:44;01:42
283;00:24:51;00:48:58;01:12:29;01:42
284;00:23:41;00:47:18;01:11:09;01:42
285;00:23:44;00:47:24;01:11:42;01:43
286;00:24:54;00:49:29;01:13:20;01:43
287;00:23:30;00:46:50;01:10:52;01:43
288;00:25:28;00:49:35;01:13:00;01:43
289;00:23:20;00:46:43;01:10:43;01:43
290;00:23:29;00:47:30;01:12:03;01:43
291;00:25:18;00:49:42;01:13:01;01:42
292;00:23:05;00:46:54;01:11:22;01:43
293;00:23:50;00:47:15;01:11:28;01:43
294;00:22:06;00:45:37;01:10:21;01:43
295;00:24:50;00:49:13;01:13:17;01:43
296;00:22:30;00:45:40;01:09:29;01:42
297;00:24:00;00:48:39;01:13:03;01:43
298;00:24:04;00:48:19;01:12:21;01:43
299;00:23:27;00:46:57;01:11:07;01:43
300;00:23:29;00:46:47;01:10:15;01:44
301;00:22:46;00:45:59;01:09:44;01:43
302;00:23:45;00:47:50;01:11:56;01:44
303;00:24:09;00:48:09;01:11:37;01:42
304;00:24:14;00:47:58;01:11:34;01:44
305;00:24:32;00:49:06;01:13:37;01:43
306;00:24:41;00:48:44;01:12:13;01:43
307;00:23:23;00:46:41;01:11:00;01:44
308;00:23:51;00:47:53;01:11:49;01:42
309;00:24:06;00:48:37;01:13:04;01:44
310;00:23:52;00:47:54;01:11:50;01:42
311;00:23:40;00:47:49;01:11:54;01:44
312;00:23:56;00:47:41;01:11:39;01:43
313;00:24:51;00:48:38;01:12:15;01:43
314;00:23:56;00:48:30;01:12:59;01:44
315;00:25:26;00:49:21;01:12:58;01:43
316;00:23:51;00:47:50;01:12:06;01:43
317;00:22:27;00:46:01;01:11:17;01:44
318;00:23:44;00:48:06;01:12:25;01:44
319;00:25:11;00:49:17;01:13:04;01:43
320;00:24:02;00:48:11;01:12:24;01:44
321;00:24:04;00:48:11;01:12:32;01:44
322;00:24:50;00:49:36;01:13:44;01:44
323;00:23:11;00:46:50;01:12:39;01:45
324;00:22:25;00:46:08;01:11:02;01:44
325;00:23:46;00:48:12;01:12:21;01:44
326;00:23:41;00:47:37;01:12:59;01:45
327;00:21:16;00:45:07;01:11:35;01:45
328;00:24:06;00:48:40;01:13:16;01:45
329;00:23:13;00:47:35;01:12:57;01:45
330;00:24:08;00:48:43;01:13:20;01:45
331;00:24:11;00:48:20;01:13:05;01:44
332;00:23:58;00:47:55;01:12:21;01:45
333;00:25:04;00:49:29;01:13:36;01:45
334;00:24:11;00:48:36;01:13:06;01:45
335;00:25:34;00:50:30;01:14:30;01:45
336;00:25:10;00:49:56;01:14:27;01:45
337;00:25:35;00:50:12;01:14:34;01:45
338;00:23:40;00:48:13;01:13:08;01:45
339;00:25:15;00:50:39;01:14:31;01:45
340;00:24:14;00:48:21;01:12:46;01:45
341;00:25:47;00:50:39;01:15:09;01:45
342;00:25:14;00:50:11;01:14:39;01:45
343;00:24:45;00:49:14;01:13:45;01:45
344;00:24:13;00:48:52;01:13:19;01:45
345;00:23:53;00:47:45;01:12:02;01:45
346;00:23:55;00:48:29;01:13:02;01:45
347;00:24:01;00:48:25;01:12:46;01:45
348;00:24:24;00:48:56;01:12:28;01:45
349;00:24:27;00:48:32;01:12:52;01:44
350;00:25:12;00:49:53;01:14:25;01:45
351;00:26:20;00:50:46;01:14:13;01:44
352;00:25:20;00:49:13;01:13:11;01:45
353;00:23:57;00:49:10;01:13:54;01:46
354;00:25:26;00:50:52;01:15:38;01:46
355;00:23:48;00:48:22;01:13:17;01:46
356;00:24:24;00:48:16;01:12:40;01:45
357;00:24:23;00:48:15;01:12:38;01:45
358;00:25:24;00:50:35;01:15:24;01:46
359;00:25:07;00:49:47;01:14:22;01:46
360;00:23:23;00:46:50;01:11:51;01:46
361;00:24:49;00:49:48;01:14:47;01:46
362;00:23:21;00:47:58;01:13:09;01:46
363;00:24:15;00:49:33;01:14:30;01:45
364;00:25:12;00:49:53;01:14:25;01:46
365;00:24:24;00:49:03;01:14:16;01:46
366;00:26:10;00:51:29;01:15:57;01:46
367;00:22:46;00:47:32;01:13:09;01:46
368;00:23:22;00:47:42;01:12:13;01:46
369;00:25:39;00:50:25;01:15:13;01:46
370;00:24:05;00:48:47;01:14:03;01:47
371;00:23:44;00:48:39;01:13:39;01:46
372;00:24:09;00:49:39;01:15:03;01:47
373;00:24:35;00:49:48;01:15:02;01:47
374;00:24:16;00:49:40;01:15:04;01:47
375;00:21:24;00:45:56;01:11:50;01:47
376;00:24:19;00:49:14;01:14:09;01:47
377;00:25:43;00:50:56;01:14:47;01:46
378;00:25:03;00:49:26;01:13:58;01:46
379;00:24:59;00:49:31;01:14:00;01:47
380;00:23:50;00:48:45;01:14:11;01:47
381;00:23:08;00:46:45;01:11:49;01:47
382;00:24:11;00:49:19;01:14:34;01:47
383;00:25:01;00:49:29;01:14:05;01:46
384;00:25:47;00:50:10;01:15:05;01:47
385;00:22:41;00:45:55;01:11:10;01:47
386;00:24:45;00:49:51;01:14:50;01:47
387;00:25:04;00:50:22;01:14:45;01:47
388;00:24:35;00:49:23;01:14:23;01:47
389;00:23:21;00:47:43;01:14:26;01:47
390;00:25:18;00:49:32;01:14:30;01:47
391;00:23:49;00:48:03;01:13:03;01:47
392;00:21:42;00:46:24;01:11:40;01:48
393;00:25:05;00:50:07;01:15:05;01:48
394;00:24:07;00:48:21;01:13:23;01:47
395;00:23:29;00:47:32;01:12:17;01:48
397;00:24:25;00:49:36;01:14:33;01:48
398;00:24:51;00:49:36;01:14:15;01:47
399;00:25:47;00:50:55;01:16:03;01:48
400;00:25:03;00:50:48;01:16:16;01:47
401;00:25:28;00:50:30;01:15:35;01:47
402;00:25:29;00:50:31;01:15:36;01:47
403;00:25:51;00:50:51;01:15:34;01:47
404;00:23:33;00:47:25;01:12:41;01:48
405;00:25:19;00:50:08;01:15:02;01:48
406;00:25:49;00:50:50;01:15:32;01:47
407;00:25:45;00:50:45;01:15:16;01:47
408;00:25:39;00:50:59;01:15:43;01:48
409;00:23:30;00:47:48;01:13:43;01:48
410;00:24:47;00:49:17;01:15:04;01:48
411;00:26:39;00:52:55;01:17:40;01:47
412;00:24:16;00:49:12;01:14:26;01:48
413;00:23:12;00:47:56;01:13:27;01:48
414;00:25:06;00:50:27;01:15:32;01:48
415;00:25:03;00:49:44;01:14:47;01:47
416;00:25:45;00:51:27;01:16:58;01:48
417;00:23:56;00:48:31;01:13:34;01:48
418;00:25:18;00:50:48;01:16:11;01:48
419;00:25:39;00:51:03;01:16:24;01:48
420;00:25:13;00:50:22;01:15:28;01:48
421;00:25:36;00:51:08;01:16:37;01:48
422;00:25:33;00:50:52;01:16:01;01:48
423;00:23:40;00:48:33;01:14:00;01:48
424;00:24:19;00:49:16;01:14:49;01:48
425;00:25:46;00:50:56;01:16:10;01:48
426;00:25:05;00:50:22;01:15:24;01:48
427;00:25:57;00:51:38;01:16:33;01:47
428;00:24:12;00:48:29;01:13:12;01:48
429;00:23:48;00:48:25;01:13:11;01:48
430;00:23:24;00:47:37;01:12:24;01:48
431;00:25:38;00:51:20;01:16:38;01:48
432;00:26:11;00:51:24;01:16:51;01:48
433;00:25:22;00:51:05;01:16:29;01:48
434;00:23:43;00:48:20;01:14:23;01:49
435;00:23:55;00:48:45;01:17:00;01:49
436;00:24:02;00:49:06;01:14:33;01:48
437;00:25:54;00:51:23;01:16:47;01:49
438;00:25:42;00:51:26;01:16:55;01:49
439;00:23:51;00:48:45;01:14:12;01:49
440;00:24:21;00:49:03;01:14:00;01:48
441;00:24:48;00:49:19;01:14:44;01:48
442;00:25:39;00:50:54;01:15:54;01:48
443;00:25:40;00:51:21;01:16:53;01:49
444;00:24:44;00:49:35;01:14:52;01:48
445;00:24:43;00:49:05;01:14:26;01:48
446;00:23:55;00:49:06;01:14:47;01:49
447;00:23:17;00:47:57;01:13:35;01:49
448;00:24:07;00:48:05;01:12:44;01:49
449;00:24:37;00:49:32;01:15:04;01:48
450;00:25:24;00:50:59;01:16:10;01:48
451;00:25:16;00:51:02;01:16:39;01:49
452;00:24:40;00:49:30;01:14:38;01:49
453;00:24:44;00:49:48;01:15:18;01:49
454;00:24:50;00:49:46;01:14:59;01:49
455;00:25:10;00:49:59;01:15:20;01:48
456;00:26:13;00:51:14;01:16:01;01:49
457;00:25:40;00:51:25;01:16:54;01:49
458;00:23:37;00:48:27;01:14:35;01:49
459;00:25:42;00:51:21;01:16:54;01:49
460;00:24:53;00:50:04;01:15:49;01:49
461;00:25:57;00:51:33;01:16:37;01:49
462;00:26:14;00:51:52;01:16:59;01:48
463;00:23:41;00:48:29;01:14:15;01:49
464;00:24:28;00:49:23;01:14:38;01:49
465;00:25:43;00:51:02;01:16:21;01:49
466;00:25:40;00:51:13;01:16:51;01:49
467;00:24:57;00:50:16;01:15:28;01:49
468;00:23:55;00:48:40;01:14:19;01:49
469;00:25:42;00:51:20;01:16:48;01:49
470;00:22:13;00:46:48;01:12:43;01:49
471;00:23:51;00:48:43;01:14:32;01:49
472;00:25:30;00:50:56;01:16:18;01:49
473;00:24:27;00:48:32;01:14:09;01:48
474;00:24:13;00:49:15;01:15:06;01:49
475;00:24:48;00:50:26;01:15:42;01:49
476;00:23:02;00:47:13;01:14:00;01:49
477;00:25:25;00:50:33;01:15:52;01:49
478;00:23:41;00:48:09;01:13:53;01:50
479;00:25:35;00:51:03;01:16:10;01:49
480;00:24:57;00:50:02;01:15:15;01:49
481;00:25:22;00:51:05;01:16:29;01:49
482;00:25:43;00:51:27;01:16:58;01:49
483;00:25:44;00:51:27;01:16:58;01:49
484;00:25:17;00:51:03;01:16:40;01:50
485;00:25:56;00:50:55;01:16:18;01:49
486;00:26:01;00:51:47;01:17:11;01:49
487;00:25:49;00:51:29;01:17:18;01:49
488;00:25:35;00:51:01;01:16:19;01:49
489;00:23:59;00:50:11;01:16:21;01:50
490;00:24:59;00:50:42;01:16:19;01:50
491;00:25:46;00:51:53;01:17:54;01:50
492;00:25:58;00:51:10;01:16:37;01:48
493;00:25:56;00:51:38;01:16:41;01:49
494;00:25:32;00:51:25;01:17:18;01:50
495;00:25:24;00:51:11;01:17:01;01:50
496;00:25:19;00:50:52;01:16:23;01:49
497;00:25:40;00:51:23;01:16:53;01:50
498;00:24:31;00:49:36;01:15:01;01:50
499;00:23:20;00:47:52;01:13:24;01:50
500;00:24:49;00:50:01;01:15:39;01:50
501;00:25:39;00:51:24;01:17:06;01:50
502;00:25:39;00:51:08;01:16:52;01:50
503;00:25:57;00:50:54;01:16:18;01:49
504;00:25:54;00:51:29;01:16:31;01:49
505;00:23:48;00:48:22;01:13:53;01:50
506;00:25:19;00:50:08;01:15:04;01:50
507;00:25:54;00:51:23;01:16:56;01:50
508;00:25:32;00:51:24;01:17:18;01:50
509;00:25:40;00:51:33;01:16:15;01:49
510;00:25:37;00:51:13;01:17:21;01:50
511;00:26:13;00:51:46;01:17:12;01:49
512;00:24:23;00:49:55;01:16:12;01:50
513;00:25:14;00:50:22;01:15:32;01:50
514;00:24:39;00:50:41;01:16:23;01:50
515;00:23:36;00:48:41;01:14:49;01:51
516;00:25:33;00:51:17;01:16:48;01:50
517;00:25:35;00:51:17;01:16:49;01:50
518;00:25:39;00:51:16;01:16:43;01:51
519;00:26:23;00:53:43;01:18:41;01:50
520;00:25:26;00:50:43;01:16:31;01:50
521;00:26:19;00:52:07;01:18:15;01:50
522;00:25:51;00:51:35;01:17:07;01:50
523;00:25:45;00:51:46;01:17:25;01:51
524;00:27:21;00:54:12;01:19:33;01:51
525;00:26:05;00:51:28;01:17:04;01:50
526;00:26:43;00:52:16;01:17:40;01:50
527;00:23:37;00:48:49;01:14:31;01:50
528;00:27:22;00:54:12;01:19:32;01:51
529;00:25:41;00:51:54;01:17:35;01:50
530;00:25:11;00:50:57;01:16:45;01:51
531;00:25:15;00:50:47;01:16:10;01:51
532;00:26:11;00:52:50;01:19:00;01:51
533;00:25:38;00:51:41;01:17:25;01:50
534;00:26:32;00:52:04;01:17:48;01:50
535;00:28:24;00:53:56;01:18:36;01:50
536;00:25:39;00:51:23;01:16:58;01:51
537;00:24:33;00:49:27;01:15:12;01:50
538;00:25:54;00:51:02;01:15:59;01:51
539;00:25:50;00:51:51;01:18:25;01:51
540;00:25:34;00:50:57;01:16:20;01:51
541;00:26:10;00:51:29;01:16:13;01:51
542;00:25:34;00:51:22;01:17:17;01:51
543;00:26:39;00:52:54;01:18:43;01:51
544;00:27:39;00:54:19;01:20:08;01:51
545;00:25:31;00:50:38;01:16:11;01:52
546;00:26:43;00:53:11;01:18:37;01:51
547;00:26:12;00:52:07;01:17:56;01:51
548;00:26:28;00:52:52;01:17:54;01:51
549;00:24:22;00:50:02;01:16:17;01:52
550;00:24:48;00:50:33;01:17:01;01:52
551;00:26:09;00:52:23;01:18:45;01:51
552;00:25:30;00:51:22;01:17:42;01:51
553;00:25:37;00:50:29;01:15:02;01:51
554;00:25:43;00:51:31;01:17:21;01:52
555;00:25:29;00:51:13;01:16:59;01:52
556;00:24:07;00:49:20;01:15:35;01:52
557;00:25:32;00:51:11;01:17:50;01:52
558;00:26:43;00:52:02;01:17:21;01:51
559;00:25:10;00:50:28;01:16:00;01:51
560;00:24:22;00:49:34;01:15:21;01:52
561;00:25:44;00:51:33;01:17:57;01:52
562;00:25:51;00:51:24;01:17:27;01:52
563;00:25:21;00:51:14;01:17:28;01:51
564;00:25:08;00:50:41;01:16:33;01:52
565;00:25:26;00:51:06;01:16:51;01:52
566;00:27:00;00:53:09;01:18:33;01:51
567;00:25:50;00:51:39;01:17:32;01:52
568;00:26:20;00:52:46;01:18:37;01:52
569;00:27:53;00:54:46;01:20:32;01:51
570;00:25:45;00:52:01;01:18:22;01:52
571;00:25:44;00:52:00;01:18:21;01:52
572;00:25:51;00:52:30;01:18:52;01:52
573;00:25:18;00:51:24;01:17:23;01:52
574;00:27:00;00:53:03;01:18:48;01:51
575;00:25:55;00:51:46;01:17:31;01:53
576;00:26:19;00:52:14;01:17:55;01:51
577;00:25:38;00:51:37;01:17:45;01:53
578;00:26:51;00:53:26;01:19:26;01:52
579;00:25:28;00:51:11;01:16:45;01:53
580;00:25:37;00:51:15;01:17:02;01:53
581;00:24:01;00:49:12;01:15:49;01:53
582;00:24:49;00:50:06;01:15:59;01:52
583;00:23:28;00:47:51;01:14:54;01:53
584;00:28:19;00:55:12;01:20:16;01:52
585;00:26:26;00:52:19;01:18:46;01:53
586;00:25:20;00:51:01;01:17:03;01:52
587;00:26:22;00:52:49;01:19:30;01:53
588;00:26:04;00:51:57;01:18:39;01:53
589;00:23:48;00:48:10;01:15:15;01:53
